posted_date,raw_date,amount,amount_minor,direction,section,description,description_raw,statement_start,statement_end,account_last4,source_file,raw_lines_json
2025-06-20,06/20/25,920.70,92070,credit,deposits,"07872ALL IN ONE DES:PAYROLL ID:XXXXXXXXXA 7272 INDN:NASR, MOUSTAFA CO ID:5300007872 PPD","06/20/25 07872ALL IN ONE DES:PAYROLL ID:XXXXXXXXXA 7272 INDN:NASR, MOUSTAFA CO ID:5300007872 PPD","June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/20/25 07872ALL IN ONE  DES:PAYROLL    ID:XXXXXXXXXA 7272  INDN:NASR, MOUSTAFA          CO"", ""ID:5300007872 PPD920.70""]"
2025-06-23,06/23/25,-99.00,-9900,debit,other_subtractions,Meridian DES:Meridian T ID: INDN:Mohamed Nasr CO ID:1923276963 WEB PMT INFO:Meridian Transfer - Rtke23fl669gpmndsr2b uwwku8,06/23/25 Meridian DES:Meridian T ID: INDN:Mohamed Nasr CO ID:1923276963 WEB PMT INFO:Meridian Transfer - Rtke23fl669gpmndsr2b uwwku8,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/23/25 Meridian         DES:Meridian T ID:  INDN:Mohamed Nasr            CO ID:1923276963 WEB  PMT"", ""INFO:Meridian Transfer - Rtke23fl669gpmndsr2b  uwwku8-99.00""]"
2025-06-23,06/23/25,-68.44,-6844,debit,withdrawals,MOBILE PURCHASE 0621 BLVD *THE BEAUTY BAR LAWRENCEVILLENJ,06/23/25 MOBILE PURCHASE 0621 BLVD *THE BEAUTY BAR LAWRENCEVILLENJ,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/23/25 MOBILE PURCHASE 0621  BLVD   *THE BEAUTY BAR LAWRENCEVILLENJ -68.44""]"
2025-06-23,06/23/25,-60.00,-6000,debit,other_subtractions,Zelle payment to Josh Conf# msppwow9z,06/23/25 Zelle payment to Josh Conf# msppwow9z,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/23/25 Zelle payment to  Josh Conf# msppwow9z -60.00""]"
2025-06-23,06/23/25,-40.00,-4000,debit,other_subtractions,Zelle payment to Josh Conf# oo5mh2otd,06/23/25 Zelle payment to Josh Conf# oo5mh2otd,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/23/25 Zelle payment to  Josh Conf# oo5mh2otd -40.00""]"
2025-06-23,06/23/25,-17.01,-1701,debit,withdrawals,PURCHASE 0622 CHE*CHEGG STUDY 855-440-1323 CA,06/23/25 PURCHASE 0622 CHE*CHEGG STUDY 855-440-1323 CA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/23/25 PURCHASE   0622 CHE*CHEGG STUDY 855-440-1323 CA -17.01""]"
2025-06-23,06/23/25,-8.52,-852,debit,withdrawals,MOBILE PURCHASE 0621 WAWA 8360 EWING NJ,06/23/25 MOBILE PURCHASE 0621 WAWA 8360 EWING NJ,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/23/25 MOBILE PURCHASE 0621  WAWA 8360 EWING        NJ -8.52""]"
2025-06-23,06/23/25,100.00,10000,credit,deposits,Zelle payment from XING YAN Conf# AA0Skb91y,06/23/25 Zelle payment from XING YAN Conf# AA0Skb91y,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/23/25 Zelle payment from XING  YAN Conf# AA0Skb91y 100.00""]"
2025-06-24,06/24/25,-7.62,-762,debit,withdrawals,MOBILE PURCHASE 0622 TST*FIFTYLAN New York NY,06/24/25 MOBILE PURCHASE 0622 TST*FIFTYLAN New York NY,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/24/25 MOBILE PURCHASE 0622  TST*FIFTYLAN New York     NY -7.62""]"
2025-06-24,06/24/25,-6.00,-600,debit,other_subtractions,Rocket Money DES:Premium ID:ST-J7Y6F7S1K5Z2 INDN:ROCKET MONEY INC CO ID:1800948598 CCD,06/24/25 Rocket Money DES:Premium ID:ST-J7Y6F7S1K5Z2 INDN:ROCKET MONEY INC CO ID:1800948598 CCD,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/24/25 Rocket Money     DES:Premium    ID:ST-J7Y6F7S1K5Z2  INDN:ROCKET MONEY INC        CO"", ""ID:1800948598 CCD-6.00""]"
2025-06-24,06/24/25,-5.34,-534,debit,withdrawals,FOOD LION #059 06/24 #000121497 MOBILE PURCHASE FOOD LION #0596 1 ELKTON VA,06/24/25 FOOD LION #059 06/24 #000121497 MOBILE PURCHASE FOOD LION #0596 1 ELKTON VA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/24/25 FOOD LION #059  06/24 #000121497 MOBILE PURCHASE FOOD LION #0596 1  ELKTON        VA -5.34""]"
2025-06-25,06/25/25,-7.33,-733,debit,withdrawals,MOBILE PURCHASE 0624 MASSANUTTEN PRODUCE PENN LAIRD VA,06/25/25 MOBILE PURCHASE 0624 MASSANUTTEN PRODUCE PENN LAIRD VA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/25/25 MOBILE PURCHASE 0624  MASSANUTTEN PRODUCE PENN LAIRD   VA -7.33""]"
2025-06-26,06/26/25,-41.00,-4100,debit,other_subtractions,Zelle payment to Darren Conf# ohuyj9i6f,06/26/25 Zelle payment to Darren Conf# ohuyj9i6f,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/26/25 Zelle payment to  Darren Conf# ohuyj9i6f -41.00""]"
2025-06-26,06/26/25,-30.00,-3000,debit,withdrawals,MOBILE PURCHASE 0626 HUNTERM GAMING ANNANDALE VA,06/26/25 MOBILE PURCHASE 0626 HUNTERM GAMING ANNANDALE VA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/26/25 MOBILE PURCHASE 0626  HUNTERM GAMING ANNANDALE    VA -30.00""]"
2025-06-26,06/26/25,-6.39,-639,debit,withdrawals,PURCHASE 0625 SPOTIFY 877-778-1161 NY,06/26/25 PURCHASE 0625 SPOTIFY 877-778-1161 NY,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/26/25 PURCHASE   0625 SPOTIFY 877-778-1161 NY -6.39""]"
2025-06-26,06/26/25,199.00,19900,credit,deposits,ACH Temporary Credit Adjustment on 06/26/25 Acct # 381069042061 Claim # 250621516954,06/26/25 ACH Temporary Credit Adjustment on 06/26/25 Acct # 381069042061 Claim # 250621516954,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/26/25 ACH Temporary Credit Adjustment on 06/26/25 Acct # 381069042061 Claim # 250621516954 199.00""]"
2025-06-27,06/27/25,-1000.00,-100000,debit,other_subtractions,Online Banking transfer to CHK 3765 Confirmation# 7704827055,06/27/25 Online Banking transfer to CHK 3765 Confirmation# 7704827055,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/27/25 Online Banking transfer to CHK 3765 Confirmation# 7704827055 -1,000.00""]"
2025-06-27,06/27/25,-115.00,-11500,debit,other_subtractions,Zelle payment to Darren Conf# rhyos193m,06/27/25 Zelle payment to Darren Conf# rhyos193m,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/27/25 Zelle payment to  Darren Conf# rhyos193m -115.00""]"
2025-06-27,06/27/25,-10.00,-1000,debit,withdrawals,PURCHASE 0626 VEO* DEPOSIT VEORIDE.COM CA,06/27/25 PURCHASE 0626 VEO* DEPOSIT VEORIDE.COM CA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/27/25 PURCHASE   0626 VEO* DEPOSIT VEORIDE.COM  CA -10.00""]"
2025-06-27,06/27/25,-6.29,-629,debit,withdrawals,PURCHASE 0626 VEO* SUBSCRIPTION VEORIDE.COM CA,06/27/25 PURCHASE 0626 VEO* SUBSCRIPTION VEORIDE.COM CA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/27/25 PURCHASE   0626 VEO* SUBSCRIPTION VEORIDE.COM  CA -6.29""]"
2025-06-27,06/27/25,-3.00,-300,debit,withdrawals,MOBILE PURCHASE 0626 SE Retail Shop Washington DC,06/27/25 MOBILE PURCHASE 0626 SE Retail Shop Washington DC,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/27/25 MOBILE PURCHASE 0626  SE Retail Shop Washington   DC -3.00""]"
2025-06-27,06/27/25,920.70,92070,credit,deposits,"07872ALL IN ONE DES:PAYROLL ID:XXXXXXXXXA 7272 INDN:NASR, MOUSTAFA CO ID:5300007872 PPD","06/27/25 07872ALL IN ONE DES:PAYROLL ID:XXXXXXXXXA 7272 INDN:NASR, MOUSTAFA CO ID:5300007872 PPD","June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/27/25 07872ALL IN ONE  DES:PAYROLL    ID:XXXXXXXXXA 7272  INDN:NASR, MOUSTAFA          CO"", ""ID:5300007872 PPD920.70""]"
2025-06-27,06/27/25,1000.00,100000,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7706004782,06/27/25 Online Banking transfer from CHK 3765 Confirmation# 7706004782,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/27/25 Online Banking transfer from CHK 3765 Confirmation# 7706004782 1,000.00""]"
2025-06-30,06/30/25,-62.32,-6232,debit,withdrawals,MOBILE PURCHASE 0627 WAWA 8021 QUAKERTOWN PA,06/30/25 MOBILE PURCHASE 0627 WAWA 8021 QUAKERTOWN PA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/30/25 MOBILE PURCHASE 0627  WAWA 8021 QUAKERTOWN   PA -62.32""]"
2025-06-30,06/30/25,-42.74,-4274,debit,withdrawals,ALDI 60090 06/29 #000048100 MOBILE PURCHASE 1250 STATE HIGHWA HAMILTON NJ,06/30/25 ALDI 60090 06/29 #000048100 MOBILE PURCHASE 1250 STATE HIGHWA HAMILTON NJ,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/30/25 ALDI 60090      06/29 #000048100 MOBILE PURCHASE 1250 STATE HIGHWA  HAMILTON      NJ -42.74""]"
2025-06-30,06/30/25,-6.60,-660,debit,withdrawals,MOBILE PURCHASE 0626 PEETS # 24906 ARLINGTON VA,06/30/25 MOBILE PURCHASE 0626 PEETS # 24906 ARLINGTON VA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/30/25 MOBILE PURCHASE 0626  PEETS # 24906 ARLINGTON    VA -6.60""]"
2025-06-30,06/30/25,-4.04,-404,debit,withdrawals,MOBILE PURCHASE 0626 BEST BUNS BREAD COMPAN 703-5781500 VA,06/30/25 MOBILE PURCHASE 0626 BEST BUNS BREAD COMPAN 703-5781500 VA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/30/25 MOBILE PURCHASE 0626  BEST BUNS BREAD COMPAN 703-5781500  VA -4.04""]"
2025-06-30,06/30/25,-3.99,-399,debit,withdrawals,MOBILE PURCHASE 0630 TARGET T-1151 Princeton NJ,06/30/25 MOBILE PURCHASE 0630 TARGET T-1151 Princeton NJ,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/30/25 MOBILE PURCHASE 0630  TARGET T-1151 Princeton    NJ -3.99""]"
2025-06-30,06/30/25,-2.64,-264,debit,withdrawals,MOBILE PURCHASE 0627 WAWA 8168 FAIRLESS HILLPA,06/30/25 MOBILE PURCHASE 0627 WAWA 8168 FAIRLESS HILLPA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/30/25 MOBILE PURCHASE 0627  WAWA 8168 FAIRLESS HILLPA -2.64""]"
2025-06-30,06/30/25,-2.58,-258,debit,withdrawals,MOBILE PURCHASE 0626 BEST BUNS BREAD COMPAN 703-5781500 VA,06/30/25 MOBILE PURCHASE 0626 BEST BUNS BREAD COMPAN 703-5781500 VA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""06/30/25 MOBILE PURCHASE 0626  BEST BUNS BREAD COMPAN 703-5781500  VA -2.58""]"
2025-07-02,07/02/25,-79.00,-7900,debit,withdrawals,CHECKCARD 0701 ABC*31586-FUSION GYMS 888-8279262 PA 24906415182232805231275 RECURRING,07/02/25 CHECKCARD 0701 ABC*31586-FUSION GYMS 888-8279262 PA 24906415182232805231275 RECURRING,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/02/25 CHECKCARD  0701 ABC*31586-FUSION GYMS 888-8279262  PA 24906415182232805231275"", ""RECURRING-79.00""]"
2025-07-02,07/02/25,-25.90,-2590,debit,withdrawals,PURCHASE 0702 AMAZON RETA* N30BI0NB0 WWW.AMAZON.COWA,07/02/25 PURCHASE 0702 AMAZON RETA* N30BI0NB0 WWW.AMAZON.COWA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/02/25 PURCHASE   0702 AMAZON RETA* N30BI0NB0 WWW.AMAZON.COWA -25.90""]"
2025-07-03,07/03/25,-111.60,-11160,debit,other_subtractions,Zelle payment to KAREN GALEANO MORENO Conf# la2nni6wr,07/03/25 Zelle payment to KAREN GALEANO MORENO Conf# la2nni6wr,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/03/25 Zelle payment to  KAREN GALEANO MORENO Conf# la2nni6wr -111.60""]"
2025-07-03,07/03/25,-39.00,-3900,debit,withdrawals,CHECKCARD 0702 P.SKOOL.COM/RBFGP WWW.SKOOL.COMCA 24011345183100110554501 RECURRING,07/03/25 CHECKCARD 0702 P.SKOOL.COM/RBFGP WWW.SKOOL.COMCA 24011345183100110554501 RECURRING,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/03/25 CHECKCARD  0702 P.SKOOL.COM/RBFGP WWW.SKOOL.COMCA 24011345183100110554501"", ""RECURRING-39.00""]"
2025-07-03,07/03/25,-4.24,-424,debit,withdrawals,MOBILE PURCHASE 0701 31583 FUSION GYMS FAIRL FAIRLESS HILLPA,07/03/25 MOBILE PURCHASE 0701 31583 FUSION GYMS FAIRL FAIRLESS HILLPA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/03/25 MOBILE PURCHASE 0701  31583 FUSION GYMS FAIRL FAIRLESS HILLPA -4.24""]"
2025-07-03,07/03/25,920.71,92071,credit,deposits,"07872ALL IN ONE DES:PAYROLL ID:XXXXXXXXXA 7272 INDN:NASR, MOUSTAFA CO ID:5300007872 PPD","07/03/25 07872ALL IN ONE DES:PAYROLL ID:XXXXXXXXXA 7272 INDN:NASR, MOUSTAFA CO ID:5300007872 PPD","June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/03/25 07872ALL IN ONE  DES:PAYROLL    ID:XXXXXXXXXA 7272  INDN:NASR, MOUSTAFA          CO"", ""ID:5300007872 PPD920.71""]"
2025-07-07,07/07/25,-428.37,-42837,debit,withdrawals,CHECKCARD 0706 INJ.IS OTTAWA ON 74083425187100013023053,07/07/25 CHECKCARD 0706 INJ.IS OTTAWA ON 74083425187100013023053,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/07/25 CHECKCARD  0706 INJ.IS OTTAWA       ON 74083425187100013023053 -428.37""]"
2025-07-07,07/07/25,-108.00,-10800,debit,other_subtractions,Zelle payment to Calil Conf# rqnn9tn0f,07/07/25 Zelle payment to Calil Conf# rqnn9tn0f,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/07/25 Zelle payment to  Calil Conf# rqnn9tn0f -108.00""]"
2025-07-07,07/07/25,-75.00,-7500,debit,other_subtractions,Zelle payment to Jeff Conf# k9o4c1pbn,07/07/25 Zelle payment to Jeff Conf# k9o4c1pbn,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/07/25 Zelle payment to Jeff Conf# k9o4c1pbn -75.00""]"
2025-07-07,07/07/25,-38.00,-3800,debit,withdrawals,PMNT SENT 0704 APPLE CASH SENT MONEY 1INFINITELOOPCA,07/07/25 PMNT SENT 0704 APPLE CASH SENT MONEY 1INFINITELOOPCA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/07/25 PMNT SENT  0704 APPLE CASH SENT MONEY 1INFINITELOOPCA -38.00""]"
2025-07-07,07/07/25,-30.64,-3064,debit,withdrawals,"PURCHASE 0703 UBER * PENDI San FranciscoCA continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! June 17, 2025 to July 18, 2025","07/07/25 PURCHASE 0703 UBER * PENDI San FranciscoCA continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! June 17, 2025 to July 18, 2025","June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/07/25 PURCHASE   0703 UBER   * PENDI San FranciscoCA -30.64"", ""continued on the next page"", ""MOUSTAFA MOHAMED NASR   !   Account # 3810 6904 2061   !   June 17, 2025 to July 18, 2025""]"
2025-07-07,07/07/25,-17.70,-1770,debit,withdrawals,MOBILE PURCHASE 0703 BLVD *THE BEAUTY BAR LAWRENCEVILLENJ,07/07/25 MOBILE PURCHASE 0703 BLVD *THE BEAUTY BAR LAWRENCEVILLENJ,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/07/25 MOBILE PURCHASE 0703  BLVD   *THE BEAUTY BAR LAWRENCEVILLENJ -17.70""]"
2025-07-07,07/07/25,-14.97,-1497,debit,withdrawals,MOBILE PURCHASE 0705 ROYAL FARMS #349 NEW CASTLE DE,07/07/25 MOBILE PURCHASE 0705 ROYAL FARMS #349 NEW CASTLE DE,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/07/25 MOBILE PURCHASE 0705  ROYAL FARMS #349 NEW CASTLE   DE -14.97""]"
2025-07-07,07/07/25,-8.52,-852,debit,withdrawals,MOBILE PURCHASE 0704 PACK-A-SACK LUMBERTON NJ,07/07/25 MOBILE PURCHASE 0704 PACK-A-SACK LUMBERTON NJ,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/07/25 MOBILE PURCHASE 0704  PACK-A-SACK LUMBERTON    NJ -8.52""]"
2025-07-07,07/07/25,-6.00,-600,debit,other_subtractions,Zelle payment to BRANDON ENARUSAI Conf# mdc14z6zg,07/07/25 Zelle payment to BRANDON ENARUSAI Conf# mdc14z6zg,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/07/25 Zelle payment to  BRANDON ENARUSAI Conf# mdc14z6zg -6.00""]"
2025-07-07,07/07/25,63.00,6300,credit,deposits,"Zelle payment from DARREN WU for ""bread""; Conf# 99besh0jp","07/07/25 Zelle payment from DARREN WU for ""bread""; Conf# 99besh0jp","June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/07/25 Zelle payment from  DARREN WU for \""bread\""; Conf# 99besh0jp 63.00""]"
2025-07-07,07/07/25,63.00,6300,credit,deposits,Zelle payment from XING YAN Conf# AA0SzW54D,07/07/25 Zelle payment from XING YAN Conf# AA0SzW54D,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/07/25 Zelle payment from XING  YAN Conf# AA0SzW54D 63.00""]"
2025-07-08,07/08/25,-175.00,-17500,debit,withdrawals,PURCHASE 0708 Hims and Hers Inc. 805-4485228 CA,07/08/25 PURCHASE 0708 Hims and Hers Inc. 805-4485228 CA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/08/25 PURCHASE   0708 Hims and Hers Inc. 805-4485228  CA -175.00""]"
2025-07-08,07/08/25,-20.00,-2000,debit,withdrawals,PURCHASE 0708 OPENAI *CHATGPT SUBSCR OPENAI.COM CA,07/08/25 PURCHASE 0708 OPENAI *CHATGPT SUBSCR OPENAI.COM CA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/08/25 PURCHASE   0708 OPENAI *CHATGPT SUBSCR OPENAI.COM   CA -20.00""]"
2025-07-08,07/08/25,-10.00,-1000,debit,other_subtractions,Zelle payment to JASON PORRAS Conf# l9jq3tn7l,07/08/25 Zelle payment to JASON PORRAS Conf# l9jq3tn7l,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/08/25 Zelle payment to  JASON PORRAS Conf# l9jq3tn7l -10.00""]"
2025-07-09,07/09/25,-170.46,-17046,debit,other_subtractions,Dairyland DES:Autopay ID:XXXXXXXXX INDN:MOUSTAFA NASR CO ID:SENTRYINS9 WEB,07/09/25 Dairyland DES:Autopay ID:XXXXXXXXX INDN:MOUSTAFA NASR CO ID:SENTRYINS9 WEB,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/09/25 Dairyland        DES:Autopay    ID:XXXXXXXXX  INDN:MOUSTAFA NASR           CO ID:SENTRYINS9"", ""WEB-170.46""]"
2025-07-09,07/09/25,-45.98,-4598,debit,withdrawals,PURCHASE 0708 AMAZON MKTPL*NL9V61K72 Amzn.com/billWA,07/09/25 PURCHASE 0708 AMAZON MKTPL*NL9V61K72 Amzn.com/billWA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/09/25 PURCHASE   0708 AMAZON MKTPL*NL9V61K72 Amzn.com/billWA -45.98""]"
2025-07-09,07/09/25,-42.17,-4217,debit,withdrawals,MOBILE PURCHASE 0708 ROSA PIZZA EWING NJ,07/09/25 MOBILE PURCHASE 0708 ROSA PIZZA EWING NJ,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/09/25 MOBILE PURCHASE 0708  ROSA PIZZA EWING        NJ -42.17""]"
2025-07-09,07/09/25,-24.15,-2415,debit,withdrawals,PURCHASE 0708 AMAZON MKTPL*NL1CF82V2 Amzn.com/billWA,07/09/25 PURCHASE 0708 AMAZON MKTPL*NL1CF82V2 Amzn.com/billWA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/09/25 PURCHASE   0708 AMAZON MKTPL*NL1CF82V2 Amzn.com/billWA -24.15""]"
2025-07-11,07/11/25,-3000.00,-300000,debit,other_subtractions,Online Banking transfer to CHK 3765 Confirmation# 7323880792,07/11/25 Online Banking transfer to CHK 3765 Confirmation# 7323880792,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/11/25 Online Banking transfer to CHK 3765 Confirmation# 7323880792 -3,000.00""]"
2025-07-11,07/11/25,-800.00,-80000,debit,other_subtractions,Zelle payment to Davion Rent Conf# ri68ym0q6,07/11/25 Zelle payment to Davion Rent Conf# ri68ym0q6,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/11/25 Zelle payment to Davion Rent Conf# ri68ym0q6 -800.00""]"
2025-07-11,07/11/25,-4.34,-434,debit,withdrawals,CVS/PHARMACY # 07/10 #000903814 MOBILE PURCHASE CVS/PHARMACY #02 NEW YORK NY,07/11/25 CVS/PHARMACY # 07/10 #000903814 MOBILE PURCHASE CVS/PHARMACY #02 NEW YORK NY,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/11/25 CVS/PHARMACY #  07/10 #000903814 MOBILE PURCHASE CVS/PHARMACY #02   NEW YORK"", ""NY-4.34""]"
2025-07-11,07/11/25,-1.11,-111,debit,withdrawals,CHECKCARD 0710 CITY OF TRENTON PARKING 856-2348000 NJ 24013395191002032029823,07/11/25 CHECKCARD 0710 CITY OF TRENTON PARKING 856-2348000 NJ 24013395191002032029823,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/11/25 CHECKCARD  0710 CITY OF TRENTON PARKING 856-2348000  NJ 24013395191002032029823 -1.11""]"
2025-07-11,07/11/25,121.00,12100,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7824239060,07/11/25 Online Banking transfer from CHK 3765 Confirmation# 7824239060,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/11/25 Online Banking transfer from CHK 3765 Confirmation# 7824239060 121.00""]"
2025-07-11,07/11/25,200.00,20000,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7526944921,07/11/25 Online Banking transfer from CHK 3765 Confirmation# 7526944921,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/11/25 Online Banking transfer from CHK 3765 Confirmation# 7526944921 200.00""]"
2025-07-11,07/11/25,750.74,75074,credit,deposits,"07872ALL IN ONE DES:PAYROLL ID:XXXXXXXXXA 7272 INDN:NASR, MOUSTAFA CO ID:5300007872 PPD","07/11/25 07872ALL IN ONE DES:PAYROLL ID:XXXXXXXXXA 7272 INDN:NASR, MOUSTAFA CO ID:5300007872 PPD","June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/11/25 07872ALL IN ONE  DES:PAYROLL    ID:XXXXXXXXXA 7272  INDN:NASR, MOUSTAFA          CO"", ""ID:5300007872 PPD750.74""]"
2025-07-11,07/11/25,2631.94,263194,credit,deposits,"07872ALL IN ONE DES:PAYROLL ID:XXXXXXXXXA 7272 INDN:NASR, MOUSTAFA CO ID:5300007872 PPD","07/11/25 07872ALL IN ONE DES:PAYROLL ID:XXXXXXXXXA 7272 INDN:NASR, MOUSTAFA CO ID:5300007872 PPD","June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/11/25 07872ALL IN ONE  DES:PAYROLL    ID:XXXXXXXXXA 7272  INDN:NASR, MOUSTAFA          CO"", ""ID:5300007872 PPD2,631.94""]"
2025-07-14,07/14/25,-45.34,-4534,debit,withdrawals,ALDI 60061 07/12 #000888800 MOBILE PURCHASE 1605 N OLDEN AVE TRENTON NJ,07/14/25 ALDI 60061 07/12 #000888800 MOBILE PURCHASE 1605 N OLDEN AVE TRENTON NJ,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/14/25 ALDI 60061      07/12 #000888800 MOBILE PURCHASE 1605 N OLDEN AVE   TRENTON       NJ -45.34""]"
2025-07-14,07/14/25,-45.06,-4506,debit,withdrawals,CHECKCARD 0712 WAL-MART #5012 HAMILTON NJ 24455015193141009222107,07/14/25 CHECKCARD 0712 WAL-MART #5012 HAMILTON NJ 24455015193141009222107,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/14/25 CHECKCARD  0712 WAL-MART #5012 HAMILTON     NJ 24455015193141009222107 -45.06""]"
2025-07-14,07/14/25,-32.00,-3200,debit,withdrawals,PMNT SENT 0713 APPLE CASH SENT MONEY 1INFINITELOOPCA,07/14/25 PMNT SENT 0713 APPLE CASH SENT MONEY 1INFINITELOOPCA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/14/25 PMNT SENT  0713 APPLE CASH SENT MONEY 1INFINITELOOPCA -32.00""]"
2025-07-14,07/14/25,-21.99,-2199,debit,withdrawals,PMNT SENT 0713 APPLE CASH SENT MONEY 1INFINITELOOPCA,07/14/25 PMNT SENT 0713 APPLE CASH SENT MONEY 1INFINITELOOPCA,"June 17, 2025","July 18, 2025",2061,eStmt_2025-07-18.pdf,"[""07/14/25 PMNT SENT  0713 APPLE CASH SENT MONEY 1INFINITELOOPCA -21.99""]"
